image_path,relative_path,filename,torn_evidence_score,folded_evidence_score,burnt_evidence_score,stain_evidence_score,torn_dynamic_threshold,folded_dynamic_threshold,burnt_dynamic_threshold,stain_dynamic_threshold,torn_adjustment,folded_adjustment,burnt_adjustment,stain_adjustment,torn_mode,folded_mode,burnt_mode,stain_mode,raw_torn,raw_folded,raw_burnt,raw_stain,predicted_torn,predicted_folded,predicted_burnt,predicted_stain,predicted_normal,predicted_labels,classification_status,min_evidence_margin,normal_rule,burnt_implies_stain,calibration_version
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_590.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_590.jpg,10_old_590.jpg,-0.002100,0.002200,0.005200,0.005900,-0.000500,-0.008000,0.003800,0.008000,0.000000,-0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,1,0,0,1,1,1,0,Folded; Burnt; Stain,strong_prediction,0.001400,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_591.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_591.jpg,10_old_591.jpg,-0.012300,-0.006000,-0.003000,-0.004400,-0.000500,-0.008000,0.003800,0.008000,0.000000,-0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,0,0,0,1,0,0,1,Folded; Normal,strong_prediction,0.002000,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_592.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_592.jpg,10_old_592.jpg,-0.014400,-0.009800,-0.001900,-0.003200,-0.000500,0.008000,0.003800,0.008000,0.000000,0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,0,0,0,0,0,0,0,1,Normal,strong_prediction,0.005700,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_593.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_593.jpg,10_old_593.jpg,-0.020600,-0.005300,-0.016000,-0.012100,-0.000500,0.008000,0.003800,-0.008000,0.000000,0.008000,0.000000,-0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,0,0,0,0,0,0,0,1,Normal,strong_prediction,0.004100,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_594.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_594.jpg,10_old_594.jpg,-0.019800,-0.005400,-0.008100,-0.003500,-0.000500,-0.008000,0.003800,0.008000,0.000000,-0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,0,0,0,1,0,0,1,Folded; Normal,strong_prediction,0.002600,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_595.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_595.jpg,10_old_595.jpg,-0.018100,-0.005000,-0.011100,-0.004600,-0.000500,0.008000,0.003800,0.008000,0.000000,0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,0,0,0,0,0,0,0,1,Normal,strong_prediction,0.012600,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_596.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_596.jpg,10_old_596.jpg,-0.017900,-0.008900,-0.011500,-0.002500,-0.000500,-0.008000,0.003800,0.008000,0.000000,-0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,0,0,0,0,0,0,0,1,Normal,moderate_prediction,0.000900,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_597.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_597.jpg,10_old_597.jpg,-0.019200,-0.012800,-0.004900,-0.007600,-0.000500,0.008000,0.003800,0.008000,0.000000,0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,0,0,0,0,0,0,0,1,Normal,strong_prediction,0.008700,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_598.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_598.jpg,10_old_598.jpg,-0.009900,-0.008200,-0.003000,-0.003600,-0.000500,-0.008000,0.003800,0.008000,0.000000,-0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,0,0,0,0,0,0,0,1,Normal,uncertain,0.000200,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_599.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_599.jpg,10_old_599.jpg,-0.016300,-0.003500,-0.004600,-0.002000,-0.000500,-0.008000,0.003800,0.008000,0.000000,-0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,0,0,0,1,0,0,1,Folded; Normal,strong_prediction,0.004500,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_6.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_6.jpg,10_old_6.jpg,-0.001000,0.006100,0.004600,0.005200,-0.000500,-0.008000,0.003800,-0.008000,0.000000,-0.008000,0.000000,-0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,1,1,0,1,1,1,0,Folded; Burnt; Stain,moderate_prediction,0.000500,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_60.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_60.jpg,10_old_60.jpg,-0.017600,-0.004800,-0.011300,-0.006100,-0.000500,-0.008000,0.003800,-0.008000,0.000000,-0.008000,0.000000,-0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,0,1,0,1,0,1,1,Folded; Stain; Normal,strong_prediction,0.001900,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_600.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_600.jpg,10_old_600.jpg,-0.006600,0.003900,-0.000500,0.001500,-0.000500,0.008000,0.003800,0.008000,0.000000,0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,0,0,0,0,0,0,0,1,Normal,strong_prediction,0.004100,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_601.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_601.jpg,10_old_601.jpg,-0.021400,-0.008900,-0.006400,-0.005700,-0.000500,0.008000,0.003800,-0.008000,0.000000,0.008000,0.000000,-0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,0,0,1,0,0,0,1,1,Stain; Normal,strong_prediction,0.002300,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_602.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_602.jpg,10_old_602.jpg,-0.013500,-0.002500,-0.004400,-0.002800,-0.000500,0.008000,0.003800,-0.008000,0.000000,0.008000,0.000000,-0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,0,0,1,0,0,0,1,1,Stain; Normal,strong_prediction,0.005200,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_603.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_603.jpg,10_old_603.jpg,-0.011500,-0.003600,0.002800,0.001300,-0.000500,-0.008000,0.003800,0.008000,0.000000,-0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,0,0,0,1,0,0,1,Folded; Normal,strong_prediction,0.001000,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_604.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_604.jpg,10_old_604.jpg,-0.003000,0.009200,0.005300,0.002900,-0.000500,0.008000,0.003800,0.008000,0.000000,0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,1,0,0,1,1,1,0,Folded; Burnt; Stain,strong_prediction,0.001200,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_605.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_605.jpg,10_old_605.jpg,-0.015700,-0.001400,-0.004400,-0.002800,-0.000500,0.008000,0.003800,-0.008000,0.000000,0.008000,0.000000,-0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,0,0,1,0,0,0,1,1,Stain; Normal,strong_prediction,0.005200,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_606.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_606.jpg,10_old_606.jpg,-0.006600,0.005800,0.001700,0.000500,-0.000500,0.008000,0.003800,0.008000,0.000000,0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,0,0,0,0,0,0,0,1,Normal,strong_prediction,0.002100,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_607.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_607.jpg,10_old_607.jpg,-0.014300,-0.005100,-0.002200,-0.005400,-0.000500,-0.008000,0.003800,0.008000,0.000000,-0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,0,0,0,1,0,0,1,Folded; Normal,strong_prediction,0.002900,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_608.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_608.jpg,10_old_608.jpg,-0.009900,-0.003700,-0.006200,-0.004100,-0.000500,-0.008000,0.003800,0.008000,0.000000,-0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,0,0,0,1,0,0,1,Folded; Normal,strong_prediction,0.004300,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_609.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_609.jpg,10_old_609.jpg,-0.021700,-0.008400,-0.012300,-0.006700,-0.000500,0.008000,0.003800,-0.008000,0.000000,0.008000,0.000000,-0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,0,0,1,0,0,0,1,1,Stain; Normal,strong_prediction,0.001300,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_61.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_61.jpg,10_old_61.jpg,-0.022100,-0.010100,-0.010900,-0.006000,-0.000500,-0.008000,0.003800,-0.008000,0.000000,-0.008000,0.000000,-0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,0,0,1,0,0,0,1,1,Stain; Normal,strong_prediction,0.002000,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_610.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_610.jpg,10_old_610.jpg,-0.005800,0.003100,0.003000,-0.000400,-0.000500,-0.008000,0.003800,0.008000,0.000000,-0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,0,0,0,1,0,0,1,Folded; Normal,moderate_prediction,0.000800,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_611.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_611.jpg,10_old_611.jpg,-0.006900,0.002700,0.002900,0.004600,-0.000500,0.008000,0.003800,0.008000,0.000000,0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,0,0,0,0,0,0,0,1,Normal,moderate_prediction,0.000900,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_612.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_612.jpg,10_old_612.jpg,-0.010600,-0.004400,-0.002700,-0.001700,-0.000500,-0.008000,0.003800,0.008000,0.000000,-0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,0,0,0,1,0,0,1,Folded; Normal,strong_prediction,0.003600,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_613.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_613.jpg,10_old_613.jpg,-0.002600,0.006700,0.004300,0.000100,-0.000500,0.008000,0.003800,0.008000,0.000000,0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,0,1,0,0,0,1,1,0,Burnt; Stain,moderate_prediction,0.000500,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_614.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_614.jpg,10_old_614.jpg,-0.007500,-0.002900,-0.003800,-0.002500,-0.000500,-0.008000,0.003800,0.008000,0.000000,-0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,0,0,0,1,0,0,1,Folded; Normal,strong_prediction,0.005100,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_615.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_615.jpg,10_old_615.jpg,-0.016600,-0.000000,0.000400,-0.004000,-0.000500,-0.008000,0.003800,0.008000,0.000000,-0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,0,0,0,1,0,0,1,Folded; Normal,strong_prediction,0.003400,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_616.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_616.jpg,10_old_616.jpg,-0.010600,-0.001500,-0.001100,-0.000500,-0.000500,0.008000,0.003800,0.008000,0.000000,0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,0,0,0,0,0,0,0,1,Normal,strong_prediction,0.004900,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_617.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_617.jpg,10_old_617.jpg,-0.016200,-0.001500,-0.001300,-0.001300,-0.000500,0.008000,0.003800,0.008000,0.000000,0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,0,0,0,0,0,0,0,1,Normal,strong_prediction,0.005100,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_618.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_618.jpg,10_old_618.jpg,-0.008300,0.001900,-0.001500,0.003500,-0.000500,-0.008000,0.003800,0.008000,0.000000,-0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,0,0,0,1,0,0,1,Folded; Normal,strong_prediction,0.004500,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_619.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_619.jpg,10_old_619.jpg,-0.008100,-0.000500,0.004200,0.001100,-0.000500,-0.008000,0.003800,0.008000,0.000000,-0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,1,0,0,1,1,1,0,Folded; Burnt; Stain,moderate_prediction,0.000400,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_62.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_62.jpg,10_old_62.jpg,-0.013000,-0.003500,-0.007300,-0.004500,-0.000500,-0.008000,0.003800,-0.008000,0.000000,-0.008000,0.000000,-0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,0,1,0,1,0,1,1,Folded; Stain; Normal,strong_prediction,0.003500,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_620.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_620.jpg,10_old_620.jpg,-0.014600,-0.005100,-0.002500,-0.001100,-0.000500,0.008000,0.003800,-0.008000,0.000000,0.008000,0.000000,-0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,0,0,1,0,0,0,1,1,Stain; Normal,strong_prediction,0.006300,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_621.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_621.jpg,10_old_621.jpg,-0.014300,-0.006600,-0.001400,-0.000800,-0.000500,-0.008000,0.003800,-0.008000,0.000000,-0.008000,0.000000,-0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,0,1,0,1,0,1,1,Folded; Stain; Normal,strong_prediction,0.001400,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_622.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_622.jpg,10_old_622.jpg,-0.003000,0.000400,0.002700,0.003200,-0.000500,-0.008000,0.003800,0.008000,0.000000,-0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,0,0,0,1,0,0,1,Folded; Normal,strong_prediction,0.001100,NOT(Burnt OR Torn),True,v3.1
C:\Users\Rithin\OneDrive\Desktop\Python Program\currency-note-recognition-with-vinit-module\clip_damage_classifier\data\extracted\Spoilt Indian Banknotes\Spoilt Old Indian Bank Notes\Old 10 Rupees\10_old_623.jpg,Spoilt Indian Banknotes/Spoilt Old Indian Bank Notes/Old 10 Rupees/10_old_623.jpg,10_old_623.jpg,-0.013400,-0.003100,0.005100,0.000500,-0.000500,-0.008000,0.003800,0.008000,0.000000,-0.008000,0.000000,0.008000,v2_fallback_fallback_nonpositive_evidence,dynamic_clipped,v2_fallback_fallback_inferior_to_v2,dynamic_clipped,0,1,1,0,0,1,1,1,0,Folded; Burnt; Stain,strong_prediction,0.001300,NOT(Burnt OR Torn),True,v3.1
